CUPS;Fecha;Hora;2.0TD;3.0TD;P3.0TDVE
REE;10/11/2022;24;0.000132629;8.57E-05;0.000101214
REE;11/11/2022;1;0.000103735;8.04E-05;6.73E-05
REE;11/11/2022;2;8.54E-05;7.66E-05;4.51E-05
REE;11/11/2022;3;7.51E-05;7.50E-05;4.76E-05
REE;11/11/2022;4;7.03E-05;7.43E-05;3.41E-05
REE;11/11/2022;5;6.91E-05;7.46E-05;4.97E-05
REE;11/11/2022;6;7.21E-05;7.74E-05;3.34E-05
REE;11/11/2022;7;8.38E-05;8.75E-05;2.74E-05
REE;11/11/2022;8;0.000108049;0.000105793;4.11E-05
REE;11/11/2022;9;0.000118904;0.000133548;0.000102837
REE;11/11/2022;10;0.000122477;0.000154118;0.00018042
REE;11/11/2022;11;0.000126527;0.000160735;0.000265063
REE;11/11/2022;12;0.000125512;0.000160945;0.000258167
REE;11/11/2022;13;0.000125599;0.000160318;0.000232065
REE;11/11/2022;14;0.000132564;0.000151412;0.000216168
REE;11/11/2022;15;0.000133802;0.000132353;0.000195345
REE;11/11/2022;16;0.000127597;0.000123925;0.000184279
REE;11/11/2022;17;0.000123446;0.000123022;0.000188293
REE;11/11/2022;18;0.000127476;0.000127222;0.000191245
REE;11/11/2022;19;0.000145362;0.000141253;0.000156348
REE;11/11/2022;20;0.000154915;0.000138186;0.000200181
REE;11/11/2022;21;0.000161987;0.000129417;0.00015181
REE;11/11/2022;22;0.000164437;0.000115497;0.000157235
REE;11/11/2022;23;0.000154677;0.000101791;0.000126014
REE;11/11/2022;24;0.000133309;9.18E-05;0.000110321
REE;12/11/2022;1;0.000107634;8.38E-05;0.000108549
REE;12/11/2022;2;8.95E-05;7.77E-05;5.25E-05
REE;12/11/2022;3;7.83E-05;7.54E-05;4.19E-05
REE;12/11/2022;4;7.24E-05;7.44E-05;3.49E-05
REE;12/11/2022;5;7.00E-05;7.40E-05;5.54E-05
REE;12/11/2022;6;7.11E-05;7.51E-05;3.66E-05
REE;12/11/2022;7;7.49E-05;7.84E-05;5.56E-05
REE;12/11/2022;8;8.27E-05;8.01E-05;3.23E-05
REE;12/11/2022;9;9.83E-05;8.16E-05;4.89E-05
REE;12/11/2022;10;0.000122146;9.18E-05;6.75E-05
REE;12/11/2022;11;0.000135372;0.00010123;7.70E-05
REE;12/11/2022;12;0.000136195;0.000105249;0.000129487
REE;12/11/2022;13;0.000134219;0.000107023;0.00014582
REE;12/11/2022;14;0.000141405;0.000103197;0.000179995
REE;12/11/2022;15;0.000141567;9.56E-05;0.00018031
REE;12/11/2022;16;0.000128414;9.19E-05;0.000162511
REE;12/11/2022;17;0.000119976;9.03E-05;0.00014357
REE;12/11/2022;18;0.000121079;9.43E-05;0.000128687
REE;12/11/2022;19;0.000137703;0.000110024;0.000138393
REE;12/11/2022;20;0.000145201;0.000114497;0.000135884
REE;12/11/2022;21;0.000151364;0.00011394;0.000162207
REE;12/11/2022;22;0.000154552;0.000106546;0.000161614
REE;12/11/2022;23;0.000146818;9.73E-05;0.000116842
REE;12/11/2022;24;0.000129422;8.97E-05;8.28E-05
REE;13/11/2022;1;0.000106612;8.33E-05;7.21E-05
REE;13/11/2022;2;8.97E-05;7.74E-05;3.90E-05
REE;13/11/2022;3;7.84E-05;7.50E-05;4.24E-05
REE;13/11/2022;4;7.19E-05;7.37E-05;4.44E-05
REE;13/11/2022;5;6.92E-05;7.35E-05;2.79E-05
REE;13/11/2022;6;6.96E-05;7.42E-05;4.62E-05
REE;13/11/2022;7;7.22E-05;7.64E-05;5.80E-05
REE;13/11/2022;8;7.68E-05;7.42E-05;3.49E-05
REE;13/11/2022;9;8.81E-05;7.02E-05;3.23E-05
REE;13/11/2022;10;0.000111884;7.49E-05;6.77E-05
REE;13/11/2022;11;0.000129844;8.03E-05;9.62E-05
REE;13/11/2022;12;0.000135412;8.43E-05;9.31E-05
REE;13/11/2022;13;0.000134529;8.70E-05;0.000136547
REE;13/11/2022;14;0.000140577;8.73E-05;0.000153484
REE;13/11/2022;15;0.000139174;8.45E-05;0.000145675
REE;13/11/2022;16;0.000124061;8.15E-05;0.000158262
REE;13/11/2022;17;0.0001159;7.91E-05;0.000131002
REE;13/11/2022;18;0.000117988;7.94E-05;0.000134651
REE;13/11/2022;19;0.000138372;9.40E-05;0.000127727
REE;13/11/2022;20;0.000152076;9.81E-05;0.000112457
REE;13/11/2022;21;0.000162417;9.75E-05;0.000153365
REE;13/11/2022;22;0.000162464;9.34E-05;0.000136526
REE;13/11/2022;23;0.000146996;8.66E-05;9.68E-05
REE;13/11/2022;24;0.000122604;8.03E-05;6.50E-05
REE;14/11/2022;1;9.96E-05;7.60E-05;4.19E-05
REE;14/11/2022;2;8.22E-05;7.27E-05;3.13E-05
REE;14/11/2022;3;7.30E-05;7.17E-05;2.68E-05
REE;14/11/2022;4;6.87E-05;7.14E-05;2.66E-05
REE;14/11/2022;5;6.76E-05;7.20E-05;4.29E-05
REE;14/11/2022;6;7.08E-05;7.50E-05;2.84E-05
REE;14/11/2022;7;8.26E-05;8.58E-05;1.95E-05
REE;14/11/2022;8;0.000107172;0.000104517;2.70E-05
REE;14/11/2022;9;0.000117324;0.000135182;0.000111724
REE;14/11/2022;10;0.000119891;0.000158104;0.000212069
REE;14/11/2022;11;0.000124393;0.000164463;0.000267499
REE;14/11/2022;12;0.000124369;0.000164369;0.000274325
REE;14/11/2022;13;0.000125127;0.00016324;0.000234861
REE;14/11/2022;14;0.000132692;0.000154094;0.000228661
REE;14/11/2022;15;0.000133247;0.000136055;0.000224343
REE;14/11/2022;16;0.000125917;0.000130623;0.000237897
REE;14/11/2022;17;0.000121171;0.000132378;0.000220792
REE;14/11/2022;18;0.000126222;0.000136885;0.000224885
REE;14/11/2022;19;0.000147205;0.000147642;0.000195965
REE;14/11/2022;20;0.000163282;0.000139761;0.000188217
REE;14/11/2022;21;0.000176946;0.00012571;0.00021692
REE;14/11/2022;22;0.000177897;0.000108639;0.000220228
REE;14/11/2022;23;0.000160432;9.35E-05;0.000125664
REE;14/11/2022;24;0.000130412;8.38E-05;9.37E-05
REE;15/11/2022;1;0.000102561;7.90E-05;6.16E-05
REE;15/11/2022;2;8.39E-05;7.54E-05;5.42E-05
REE;15/11/2022;3;7.43E-05;7.41E-05;4.91E-05
REE;15/11/2022;4;6.99E-05;7.37E-05;4.01E-05
REE;15/11/2022;5;6.88E-05;7.40E-05;2.89E-05
REE;15/11/2022;6;7.21E-05;7.70E-05;3.29E-05
REE;15/11/2022;7;8.44E-05;8.78E-05;2.94E-05
REE;15/11/2022;8;0.000110174;0.000107295;4.48E-05
REE;15/11/2022;9;0.000120217;0.000137194;0.00011082
REE;15/11/2022;10;0.000121798;0.000158755;0.000202785
REE;15/11/2022;11;0.000125306;0.000165408;0.000247302
REE;15/11/2022;12;0.00012451;0.000164727;0.000245679
REE;15/11/2022;13;0.00012511;0.000163956;0.000225843
REE;15/11/2022;14;0.000132498;0.000154726;0.000220055
REE;15/11/2022;15;0.000132912;0.000136242;0.000222496
REE;15/11/2022;16;0.000126077;0.000130904;0.000223624
REE;15/11/2022;17;0.000121849;0.000132544;0.000204691
REE;15/11/2022;18;0.000127441;0.000137738;0.000197228
REE;15/11/2022;19;0.000148618;0.000149416;0.000205637
REE;15/11/2022;20;0.000164149;0.000141978;0.000214787
REE;15/11/2022;21;0.000177334;0.000128492;0.000195129
REE;15/11/2022;22;0.000178129;0.000111556;0.000171335
REE;15/11/2022;23;0.000161826;9.62E-05;0.000117508
REE;15/11/2022;24;0.000132629;8.57E-05;0.000101214
REE;16/11/2022;1;0.000102561;7.90E-05;6.16E-05
REE;16/11/2022;2;8.39E-05;7.54E-05;5.42E-05
REE;16/11/2022;3;7.43E-05;7.41E-05;4.91E-05
REE;16/11/2022;4;6.99E-05;7.37E-05;4.01E-05
REE;16/11/2022;5;6.88E-05;7.40E-05;2.89E-05
REE;16/11/2022;6;7.21E-05;7.70E-05;3.29E-05
REE;16/11/2022;7;8.44E-05;8.78E-05;2.94E-05
REE;16/11/2022;8;0.000110174;0.000107295;4.48E-05
REE;16/11/2022;9;0.000120217;0.000137194;0.00011082
REE;16/11/2022;10;0.000121798;0.000158755;0.000202785
REE;16/11/2022;11;0.000125306;0.000165408;0.000247302
REE;16/11/2022;12;0.00012451;0.000164727;0.000245679
REE;16/11/2022;13;0.00012511;0.000163956;0.000225843
REE;16/11/2022;14;0.000132498;0.000154726;0.000220055
REE;16/11/2022;15;0.000132912;0.000136242;0.000222496
REE;16/11/2022;16;0.000126077;0.000130904;0.000223624
REE;16/11/2022;17;0.000121849;0.000132544;0.000204691
REE;16/11/2022;18;0.000127441;0.000137738;0.000197228
REE;16/11/2022;19;0.000148618;0.000149416;0.000205637
REE;16/11/2022;20;0.000164149;0.000141978;0.000214787
REE;16/11/2022;21;0.000177334;0.000128492;0.000195129
REE;16/11/2022;22;0.000178129;0.000111556;0.000171335
REE;16/11/2022;23;0.000161826;9.62E-05;0.000117508
REE;16/11/2022;24;0.000132629;8.57E-05;0.000101214
REE;17/11/2022;1;0.000102561;7.90E-05;6.16E-05
REE;17/11/2022;2;8.39E-05;7.54E-05;5.42E-05
REE;17/11/2022;3;7.43E-05;7.41E-05;4.91E-05
REE;17/11/2022;4;6.99E-05;7.37E-05;4.01E-05
REE;17/11/2022;5;6.88E-05;7.40E-05;2.89E-05
REE;17/11/2022;6;7.21E-05;7.70E-05;3.29E-05
REE;17/11/2022;7;8.44E-05;8.78E-05;2.94E-05
REE;17/11/2022;8;0.000110174;0.000107295;4.48E-05
REE;17/11/2022;9;0.000120217;0.000137194;0.00011082
REE;17/11/2022;10;0.000121798;0.000158755;0.000202785
REE;17/11/2022;11;0.000125306;0.000165408;0.000247302
REE;17/11/2022;12;0.00012451;0.000164727;0.000245679
REE;17/11/2022;13;0.00012511;0.000163956;0.000225843
REE;17/11/2022;14;0.000132498;0.000154726;0.000220055
REE;17/11/2022;15;0.000132912;0.000136242;0.000222496
REE;17/11/2022;16;0.000126077;0.000130904;0.000223624
REE;17/11/2022;17;0.000121849;0.000132544;0.000204691
REE;17/11/2022;18;0.000127441;0.000137738;0.000197228
REE;17/11/2022;19;0.000148618;0.000149416;0.000205637
REE;17/11/2022;20;0.000164149;0.000141978;0.000214787
REE;17/11/2022;21;0.000177334;0.000128492;0.000195129
REE;17/11/2022;22;0.000178129;0.000111556;0.000171335
REE;17/11/2022;23;0.000161826;9.62E-05;0.000117508
REE;17/11/2022;24;0.000132629;8.57E-05;0.000101214
REE;18/11/2022;1;0.000103735;8.04E-05;6.73E-05
REE;18/11/2022;2;8.54E-05;7.66E-05;4.51E-05
REE;18/11/2022;3;7.51E-05;7.50E-05;4.76E-05
REE;18/11/2022;4;7.03E-05;7.43E-05;3.41E-05
REE;18/11/2022;5;6.91E-05;7.46E-05;4.97E-05
REE;18/11/2022;6;7.21E-05;7.74E-05;3.34E-05
REE;18/11/2022;7;8.38E-05;8.75E-05;2.74E-05
REE;18/11/2022;8;0.000108049;0.000105793;4.11E-05
REE;18/11/2022;9;0.000118904;0.000133548;0.000102837
REE;18/11/2022;10;0.000122477;0.000154118;0.00018042
REE;18/11/2022;11;0.000126527;0.000160735;0.000265063
REE;18/11/2022;12;0.000125512;0.000160945;0.000258167
REE;18/11/2022;13;0.000125599;0.000160318;0.000232065
REE;18/11/2022;14;0.000132564;0.000151412;0.000216168
REE;18/11/2022;15;0.000133802;0.000132353;0.000195345
REE;18/11/2022;16;0.000127597;0.000123925;0.000184279
REE;18/11/2022;17;0.000123446;0.000123022;0.000188293
REE;18/11/2022;18;0.000127476;0.000127222;0.000191245
REE;18/11/2022;19;0.000145362;0.000141253;0.000156348
REE;18/11/2022;20;0.000154915;0.000138186;0.000200181
REE;18/11/2022;21;0.000161987;0.000129417;0.00015181
REE;18/11/2022;22;0.000164437;0.000115497;0.000157235
REE;18/11/2022;23;0.000154677;0.000101791;0.000126014
REE;18/11/2022;24;0.000133309;9.18E-05;0.000110321
REE;19/11/2022;1;0.000107634;8.38E-05;0.000108549
REE;19/11/2022;2;8.95E-05;7.77E-05;5.25E-05
REE;19/11/2022;3;7.83E-05;7.54E-05;4.19E-05
REE;19/11/2022;4;7.24E-05;7.44E-05;3.49E-05
REE;19/11/2022;5;7.00E-05;7.40E-05;5.54E-05
REE;19/11/2022;6;7.11E-05;7.51E-05;3.66E-05
REE;19/11/2022;7;7.49E-05;7.84E-05;5.56E-05
REE;19/11/2022;8;8.27E-05;8.01E-05;3.23E-05
REE;19/11/2022;9;9.83E-05;8.16E-05;4.89E-05
REE;19/11/2022;10;0.000122146;9.18E-05;6.75E-05
REE;19/11/2022;11;0.000135372;0.00010123;7.70E-05
REE;19/11/2022;12;0.000136195;0.000105249;0.000129487
REE;19/11/2022;13;0.000134219;0.000107023;0.00014582
REE;19/11/2022;14;0.000141405;0.000103197;0.000179995
REE;19/11/2022;15;0.000141567;9.56E-05;0.00018031
REE;19/11/2022;16;0.000128414;9.19E-05;0.000162511
REE;19/11/2022;17;0.000119976;9.03E-05;0.00014357
REE;19/11/2022;18;0.000121079;9.43E-05;0.000128687
REE;19/11/2022;19;0.000137703;0.000110024;0.000138393
REE;19/11/2022;20;0.000145201;0.000114497;0.000135884
REE;19/11/2022;21;0.000151364;0.00011394;0.000162207
REE;19/11/2022;22;0.000154552;0.000106546;0.000161614
REE;19/11/2022;23;0.000146818;9.73E-05;0.000116842
REE;19/11/2022;24;0.000129422;8.97E-05;8.28E-05
REE;20/11/2022;1;0.000106612;8.33E-05;7.21E-05
REE;20/11/2022;2;8.97E-05;7.74E-05;3.90E-05
REE;20/11/2022;3;7.84E-05;7.50E-05;4.24E-05
REE;20/11/2022;4;7.19E-05;7.37E-05;4.44E-05
REE;20/11/2022;5;6.92E-05;7.35E-05;2.79E-05
REE;20/11/2022;6;6.96E-05;7.42E-05;4.62E-05
REE;20/11/2022;7;7.22E-05;7.64E-05;5.80E-05
REE;20/11/2022;8;7.68E-05;7.42E-05;3.49E-05
REE;20/11/2022;9;8.81E-05;7.02E-05;3.23E-05
REE;20/11/2022;10;0.000111884;7.49E-05;6.77E-05
REE;20/11/2022;11;0.000129844;8.03E-05;9.62E-05
REE;20/11/2022;12;0.000135412;8.43E-05;9.31E-05
REE;20/11/2022;13;0.000134529;8.70E-05;0.000136547
REE;20/11/2022;14;0.000140577;8.73E-05;0.000153484
REE;20/11/2022;15;0.000139174;8.45E-05;0.000145675
REE;20/11/2022;16;0.000124061;8.15E-05;0.000158262
REE;20/11/2022;17;0.0001159;7.91E-05;0.000131002
REE;20/11/2022;18;0.000117988;7.94E-05;0.000134651
REE;20/11/2022;19;0.000138372;9.40E-05;0.000127727
REE;20/11/2022;20;0.000152076;9.81E-05;0.000112457
REE;20/11/2022;21;0.000162417;9.75E-05;0.000153365
REE;20/11/2022;22;0.000162464;9.34E-05;0.000136526
REE;20/11/2022;23;0.000146996;8.66E-05;9.68E-05
REE;20/11/2022;24;0.000122604;8.03E-05;6.50E-05
REE;21/11/2022;1;9.96E-05;7.60E-05;4.19E-05
REE;21/11/2022;2;8.22E-05;7.27E-05;3.13E-05
REE;21/11/2022;3;7.30E-05;7.17E-05;2.68E-05
REE;21/11/2022;4;6.87E-05;7.14E-05;2.66E-05
REE;21/11/2022;5;6.76E-05;7.20E-05;4.29E-05
REE;21/11/2022;6;7.08E-05;7.50E-05;2.84E-05
REE;21/11/2022;7;8.26E-05;8.58E-05;1.95E-05
REE;21/11/2022;8;0.000107172;0.000104517;2.70E-05
REE;21/11/2022;9;0.000117324;0.000135182;0.000111724
REE;21/11/2022;10;0.000119891;0.000158104;0.000212069
REE;21/11/2022;11;0.000124393;0.000164463;0.000267499
REE;21/11/2022;12;0.000124369;0.000164369;0.000274325
REE;21/11/2022;13;0.000125127;0.00016324;0.000234861
REE;21/11/2022;14;0.000132692;0.000154094;0.000228661
REE;21/11/2022;15;0.000133247;0.000136055;0.000224343
REE;21/11/2022;16;0.000125917;0.000130623;0.000237897
REE;21/11/2022;17;0.000121171;0.000132378;0.000220792
REE;21/11/2022;18;0.000126222;0.000136885;0.000224885
REE;21/11/2022;19;0.000147205;0.000147642;0.000195965
REE;21/11/2022;20;0.000163282;0.000139761;0.000188217
REE;21/11/2022;21;0.000176946;0.00012571;0.00021692
REE;21/11/2022;22;0.000177897;0.000108639;0.000220228
REE;21/11/2022;23;0.000160432;9.35E-05;0.000125664
REE;21/11/2022;24;0.000130412;8.38E-05;9.37E-05
REE;22/11/2022;1;0.000102561;7.90E-05;6.16E-05
REE;22/11/2022;2;8.39E-05;7.54E-05;5.42E-05
REE;22/11/2022;3;7.43E-05;7.41E-05;4.91E-05
REE;22/11/2022;4;6.99E-05;7.37E-05;4.01E-05
REE;22/11/2022;5;6.88E-05;7.40E-05;2.89E-05
REE;22/11/2022;6;7.21E-05;7.70E-05;3.29E-05
REE;22/11/2022;7;8.44E-05;8.78E-05;2.94E-05
REE;22/11/2022;8;0.000110174;0.000107295;4.48E-05
REE;22/11/2022;9;0.000120217;0.000137194;0.00011082
REE;22/11/2022;10;0.000121798;0.000158755;0.000202785
REE;22/11/2022;11;0.000125306;0.000165408;0.000247302
REE;22/11/2022;12;0.00012451;0.000164727;0.000245679
REE;22/11/2022;13;0.00012511;0.000163956;0.000225843
REE;22/11/2022;14;0.000132498;0.000154726;0.000220055
REE;22/11/2022;15;0.000132912;0.000136242;0.000222496
REE;22/11/2022;16;0.000126077;0.000130904;0.000223624
REE;22/11/2022;17;0.000121849;0.000132544;0.000204691
REE;22/11/2022;18;0.000127441;0.000137738;0.000197228
REE;22/11/2022;19;0.000148618;0.000149416;0.000205637
REE;22/11/2022;20;0.000164149;0.000141978;0.000214787
REE;22/11/2022;21;0.000177334;0.000128492;0.000195129
REE;22/11/2022;22;0.000178129;0.000111556;0.000171335
REE;22/11/2022;23;0.000161826;9.62E-05;0.000117508
REE;22/11/2022;24;0.000132629;8.57E-05;0.000101214
REE;23/11/2022;1;0.000102561;7.90E-05;6.16E-05
REE;23/11/2022;2;8.39E-05;7.54E-05;5.42E-05
REE;23/11/2022;3;7.43E-05;7.41E-05;4.91E-05
REE;23/11/2022;4;6.99E-05;7.37E-05;4.01E-05
REE;23/11/2022;5;6.88E-05;7.40E-05;2.89E-05
REE;23/11/2022;6;7.21E-05;7.70E-05;3.29E-05
REE;23/11/2022;7;8.44E-05;8.78E-05;2.94E-05
REE;23/11/2022;8;0.000110174;0.000107295;4.48E-05
REE;23/11/2022;9;0.000120217;0.000137194;0.00011082
REE;23/11/2022;10;0.000121798;0.000158755;0.000202785
REE;23/11/2022;11;0.000125306;0.000165408;0.000247302
REE;23/11/2022;12;0.00012451;0.000164727;0.000245679
REE;23/11/2022;13;0.00012511;0.000163956;0.000225843
REE;23/11/2022;14;0.000132498;0.000154726;0.000220055
REE;23/11/2022;15;0.000132912;0.000136242;0.000222496
REE;23/11/2022;16;0.000126077;0.000130904;0.000223624
REE;23/11/2022;17;0.000121849;0.000132544;0.000204691
REE;23/11/2022;18;0.000127441;0.000137738;0.000197228
REE;23/11/2022;19;0.000148618;0.000149416;0.000205637
REE;23/11/2022;20;0.000164149;0.000141978;0.000214787
REE;23/11/2022;21;0.000177334;0.000128492;0.000195129
REE;23/11/2022;22;0.000178129;0.000111556;0.000171335
REE;23/11/2022;23;0.000161826;9.62E-05;0.000117508
REE;23/11/2022;24;0.000132629;8.57E-05;0.000101214
REE;24/11/2022;1;0.000102561;7.90E-05;6.16E-05
REE;24/11/2022;2;8.39E-05;7.54E-05;5.42E-05
REE;24/11/2022;3;7.43E-05;7.41E-05;4.91E-05
REE;24/11/2022;4;6.99E-05;7.37E-05;4.01E-05
REE;24/11/2022;5;6.88E-05;7.40E-05;2.89E-05
REE;24/11/2022;6;7.21E-05;7.70E-05;3.29E-05
REE;24/11/2022;7;8.44E-05;8.78E-05;2.94E-05
REE;24/11/2022;8;0.000110174;0.000107295;4.48E-05
REE;24/11/2022;9;0.000120217;0.000137194;0.00011082
REE;24/11/2022;10;0.000121798;0.000158755;0.000202785
REE;24/11/2022;11;0.000125306;0.000165408;0.000247302
REE;24/11/2022;12;0.00012451;0.000164727;0.000245679
REE;24/11/2022;13;0.00012511;0.000163956;0.000225843
REE;24/11/2022;14;0.000132498;0.000154726;0.000220055
REE;24/11/2022;15;0.000132912;0.000136242;0.000222496
REE;24/11/2022;16;0.000126077;0.000130904;0.000223624
REE;24/11/2022;17;0.000121849;0.000132544;0.000204691
REE;24/11/2022;18;0.000127441;0.000137738;0.000197228
REE;24/11/2022;19;0.000148618;0.000149416;0.000205637
REE;24/11/2022;20;0.000164149;0.000141978;0.000214787
REE;24/11/2022;21;0.000177334;0.000128492;0.000195129
REE;24/11/2022;22;0.000178129;0.000111556;0.000171335
REE;24/11/2022;23;0.000161826;9.62E-05;0.000117508
REE;24/11/2022;24;0.000132629;8.57E-05;0.000101214
REE;25/11/2022;1;0.000103735;8.04E-05;6.73E-05
REE;25/11/2022;2;8.54E-05;7.66E-05;4.51E-05
REE;25/11/2022;3;7.51E-05;7.50E-05;4.76E-05
REE;25/11/2022;4;7.03E-05;7.43E-05;3.41E-05
REE;25/11/2022;5;6.91E-05;7.46E-05;4.97E-05
REE;25/11/2022;6;7.21E-05;7.74E-05;3.34E-05
REE;25/11/2022;7;8.38E-05;8.75E-05;2.74E-05
REE;25/11/2022;8;0.000108049;0.000105793;4.11E-05
REE;25/11/2022;9;0.000118904;0.000133548;0.000102837
REE;25/11/2022;10;0.000122477;0.000154118;0.00018042
REE;25/11/2022;11;0.000126527;0.000160735;0.000265063
REE;25/11/2022;12;0.000125512;0.000160945;0.000258167
REE;25/11/2022;13;0.000125599;0.000160318;0.000232065
REE;25/11/2022;14;0.000132564;0.000151412;0.000216168
REE;25/11/2022;15;0.000133802;0.000132353;0.000195345
REE;25/11/2022;16;0.000127597;0.000123925;0.000184279
REE;25/11/2022;17;0.000123446;0.000123022;0.000188293
REE;25/11/2022;18;0.000127476;0.000127222;0.000191245
REE;25/11/2022;19;0.000145362;0.000141253;0.000156348
REE;25/11/2022;20;0.000154915;0.000138186;0.000200181
REE;25/11/2022;21;0.000161987;0.000129417;0.00015181
REE;25/11/2022;22;0.000164437;0.000115497;0.000157235
REE;25/11/2022;23;0.000154677;0.000101791;0.000126014
REE;25/11/2022;24;0.000133309;9.18E-05;0.000110321
REE;26/11/2022;1;0.000107634;8.38E-05;0.000108549
REE;26/11/2022;2;8.95E-05;7.77E-05;5.25E-05
REE;26/11/2022;3;7.83E-05;7.54E-05;4.19E-05
REE;26/11/2022;4;7.24E-05;7.44E-05;3.49E-05
REE;26/11/2022;5;7.00E-05;7.40E-05;5.54E-05
REE;26/11/2022;6;7.11E-05;7.51E-05;3.66E-05
REE;26/11/2022;7;7.49E-05;7.84E-05;5.56E-05
REE;26/11/2022;8;8.27E-05;8.01E-05;3.23E-05
REE;26/11/2022;9;9.83E-05;8.16E-05;4.89E-05
REE;26/11/2022;10;0.000122146;9.18E-05;6.75E-05
REE;26/11/2022;11;0.000135372;0.00010123;7.70E-05
REE;26/11/2022;12;0.000136195;0.000105249;0.000129487
REE;26/11/2022;13;0.000134219;0.000107023;0.00014582
REE;26/11/2022;14;0.000141405;0.000103197;0.000179995
REE;26/11/2022;15;0.000141567;9.56E-05;0.00018031
REE;26/11/2022;16;0.000128414;9.19E-05;0.000162511
REE;26/11/2022;17;0.000119976;9.03E-05;0.00014357
REE;26/11/2022;18;0.000121079;9.43E-05;0.000128687
REE;26/11/2022;19;0.000137703;0.000110024;0.000138393
REE;26/11/2022;20;0.000145201;0.000114497;0.000135884
REE;26/11/2022;21;0.000151364;0.00011394;0.000162207
REE;26/11/2022;22;0.000154552;0.000106546;0.000161614
REE;26/11/2022;23;0.000146818;9.73E-05;0.000116842
REE;26/11/2022;24;0.000129422;8.97E-05;8.28E-05
REE;27/11/2022;1;0.000106612;8.33E-05;7.21E-05
REE;27/11/2022;2;8.97E-05;7.74E-05;3.90E-05
REE;27/11/2022;3;7.84E-05;7.50E-05;4.24E-05
REE;27/11/2022;4;7.19E-05;7.37E-05;4.44E-05
REE;27/11/2022;5;6.92E-05;7.35E-05;2.79E-05
REE;27/11/2022;6;6.96E-05;7.42E-05;4.62E-05
REE;27/11/2022;7;7.22E-05;7.64E-05;5.80E-05
REE;27/11/2022;8;7.68E-05;7.42E-05;3.49E-05
REE;27/11/2022;9;8.81E-05;7.02E-05;3.23E-05
REE;27/11/2022;10;0.000111884;7.49E-05;6.77E-05
REE;27/11/2022;11;0.000129844;8.03E-05;9.62E-05
REE;27/11/2022;12;0.000135412;8.43E-05;9.31E-05
REE;27/11/2022;13;0.000134529;8.70E-05;0.000136547
REE;27/11/2022;14;0.000140577;8.73E-05;0.000153484
REE;27/11/2022;15;0.000139174;8.45E-05;0.000145675
REE;27/11/2022;16;0.000124061;8.15E-05;0.000158262
REE;27/11/2022;17;0.0001159;7.91E-05;0.000131002
REE;27/11/2022;18;0.000117988;7.94E-05;0.000134651
REE;27/11/2022;19;0.000138372;9.40E-05;0.000127727
REE;27/11/2022;20;0.000152076;9.81E-05;0.000112457
REE;27/11/2022;21;0.000162417;9.75E-05;0.000153365
REE;27/11/2022;22;0.000162464;9.34E-05;0.000136526
REE;27/11/2022;23;0.000146996;8.66E-05;9.68E-05
REE;27/11/2022;24;0.000122604;8.03E-05;6.50E-05
REE;28/11/2022;1;9.96E-05;7.60E-05;4.19E-05
REE;28/11/2022;2;8.22E-05;7.27E-05;3.13E-05
REE;28/11/2022;3;7.30E-05;7.17E-05;2.68E-05
REE;28/11/2022;4;6.87E-05;7.14E-05;2.66E-05
REE;28/11/2022;5;6.76E-05;7.20E-05;4.29E-05
REE;28/11/2022;6;7.08E-05;7.50E-05;2.84E-05
REE;28/11/2022;7;8.26E-05;8.58E-05;1.95E-05
REE;28/11/2022;8;0.000107172;0.000104517;2.70E-05
REE;28/11/2022;9;0.000117324;0.000135182;0.000111724
REE;28/11/2022;10;0.000119891;0.000158104;0.000212069
REE;28/11/2022;11;0.000124393;0.000164463;0.000267499
REE;28/11/2022;12;0.000124369;0.000164369;0.000274325
REE;28/11/2022;13;0.000125127;0.00016324;0.000234861
REE;28/11/2022;14;0.000132692;0.000154094;0.000228661
REE;28/11/2022;15;0.000133247;0.000136055;0.000224343
REE;28/11/2022;16;0.000125917;0.000130623;0.000237897
REE;28/11/2022;17;0.000121171;0.000132378;0.000220792
REE;28/11/2022;18;0.000126222;0.000136885;0.000224885
REE;28/11/2022;19;0.000147205;0.000147642;0.000195965
REE;28/11/2022;20;0.000163282;0.000139761;0.000188217
REE;28/11/2022;21;0.000176946;0.00012571;0.00021692
REE;28/11/2022;22;0.000177897;0.000108639;0.000220228
REE;28/11/2022;23;0.000160432;9.35E-05;0.000125664
REE;28/11/2022;24;0.000130412;8.38E-05;9.37E-05
REE;29/11/2022;1;0.000102561;7.90E-05;6.16E-05
REE;29/11/2022;2;8.39E-05;7.54E-05;5.42E-05
REE;29/11/2022;3;7.43E-05;7.41E-05;4.91E-05
REE;29/11/2022;4;6.99E-05;7.37E-05;4.01E-05
REE;29/11/2022;5;6.88E-05;7.40E-05;2.89E-05
REE;29/11/2022;6;7.21E-05;7.70E-05;3.29E-05
REE;29/11/2022;7;8.44E-05;8.78E-05;2.94E-05
REE;29/11/2022;8;0.000110174;0.000107295;4.48E-05
REE;29/11/2022;9;0.000120217;0.000137194;0.00011082
REE;29/11/2022;10;0.000121798;0.000158755;0.000202785
REE;29/11/2022;11;0.000125306;0.000165408;0.000247302
REE;29/11/2022;12;0.00012451;0.000164727;0.000245679
REE;29/11/2022;13;0.00012511;0.000163956;0.000225843
REE;29/11/2022;14;0.000132498;0.000154726;0.000220055
