CUPS;Fecha;Hora;2.0TD;3.0TD;P3.0TDVE;
REE;13/11/2025;7;8.16E-05;9.18E-05;3.22E-05;
REE;13/11/2025;8;0.000103899;0.00011379;4.84E-05;
REE;13/11/2025;9;0.000110163;0.000132689;8.48E-05;
REE;13/11/2025;10;0.000112383;0.00015092;0.000145132;
REE;13/11/2025;11;0.000115117;0.000157764;0.000169355;
REE;13/11/2025;12;0.000115661;0.000158727;0.00018365;
REE;13/11/2025;13;0.000119128;0.00015842;0.000181795;
REE;13/11/2025;14;0.000127811;0.00015157;0.000173423;
REE;13/11/2025;15;0.000131016;0.000135277;0.00017902;
REE;13/11/2025;16;0.000122815;0.000129263;0.000180619;
REE;13/11/2025;17;0.000116761;0.000129572;0.000183269;
REE;13/11/2025;18;0.000120783;0.000134288;0.000188324;
REE;13/11/2025;19;0.000138965;0.000147944;0.000199908;
REE;13/11/2025;20;0.000153293;0.000141188;0.000209159;
REE;13/11/2025;21;0.000165621;0.000129027;0.000194051;
REE;13/11/2025;22;0.000164898;0.000113772;0.000159795;
REE;13/11/2025;23;0.000144045;9.92E-05;0.00011995;
REE;13/11/2025;24;0.000117808;8.83E-05;8.49E-05;
REE;14/11/2025;1;9.68E-05;8.30E-05;6.47E-05;
REE;14/11/2025;2;8.21E-05;7.90E-05;5.09E-05;
REE;14/11/2025;3;7.34E-05;7.70E-05;4.45E-05;
REE;14/11/2025;4;6.91E-05;7.60E-05;3.61E-05;
REE;14/11/2025;5;6.78E-05;7.62E-05;3.00E-05;
REE;14/11/2025;6;7.04E-05;7.96E-05;2.79E-05;
REE;14/11/2025;7;8.14E-05;9.23E-05;3.61E-05;
REE;14/11/2025;8;0.000103004;0.000114074;5.38E-05;
REE;14/11/2025;9;0.000109778;0.000132097;9.25E-05;
REE;14/11/2025;10;0.000112875;0.000149913;0.000147551;
REE;14/11/2025;11;0.000115428;0.000156479;0.000189575;
REE;14/11/2025;12;0.000115462;0.000157573;0.000197481;
REE;14/11/2025;13;0.000118288;0.000157488;0.000209831;
REE;14/11/2025;14;0.000126151;0.000150416;0.000197988;
REE;14/11/2025;15;0.000129963;0.000132321;0.000194159;
REE;14/11/2025;16;0.000122781;0.000122616;0.00020146;
REE;14/11/2025;17;0.000116688;0.000120622;0.000198387;
REE;14/11/2025;18;0.000119411;0.000124794;0.000225462;
REE;14/11/2025;19;0.000135205;0.000141702;0.000229589;
REE;14/11/2025;20;0.000144294;0.000140332;0.000236018;
REE;14/11/2025;21;0.00015168;0.000133527;0.000213195;
REE;14/11/2025;22;0.00015328;0.00012127;0.000165365;
REE;14/11/2025;23;0.000138916;1.08E-04;0.000138099;
REE;14/11/2025;24;0.000119411;9.72E-05;8.66E-05;
REE;15/11/2025;1;0.000103378;8.85E-05;8.13E-05;
REE;15/11/2025;2;8.79E-05;8.16E-05;6.11E-05;
REE;15/11/2025;3;7.77E-05;7.85E-05;4.22E-05;
REE;15/11/2025;4;7.21E-05;7.66E-05;3.34E-05;
REE;15/11/2025;5;6.96E-05;7.60E-05;2.85E-05;
REE;15/11/2025;6;7.01E-05;7.72E-05;2.86E-05;
REE;15/11/2025;7;7.37E-05;8.21E-05;3.50E-05;
REE;15/11/2025;8;8.12185E-05;8.65858E-05;4.68E-05;
REE;15/11/2025;9;9.46981E-05;8.41587E-05;6.55E-05;
REE;15/11/2025;10;0.000117062;9.44396E-05;0.000113848;
REE;15/11/2025;11;0.000129282;0.000105184;0.000164767;
REE;15/11/2025;12;0.000131393;0.000109702;0.000189176;
REE;15/11/2025;13;0.000132618;0.000112008;0.000220171;
REE;15/11/2025;14;0.000140958;0.000109438;0.000222455;
REE;15/11/2025;15;0.000141877;0.000102145;0.000196942;
REE;15/11/2025;16;0.000127546;9.80816E-05;0.000189708;
REE;15/11/2025;17;0.000117879;9.50486E-05;0.000167084;
REE;15/11/2025;18;0.000118015;9.80725E-05;0.000174642;
REE;15/11/2025;19;0.000132788;0.000116753;0.000187989;
REE;15/11/2025;20;0.000139835;0.000121764;0.000202116;
REE;15/11/2025;21;0.000146472;0.000122846;0.000167458;
REE;15/11/2025;22;0.000148855;0.000116165;0.000143282;
REE;15/11/2025;23;0.000136192;0.000106829;0.000120467;
REE;15/11/2025;24;0.000119173;9.73E-05;8.09E-05;
REE;16/11/2025;1;0.000101057;8.72E-05;6.67E-05;
REE;16/11/2025;2;8.68E-05;8.03E-05;5.69E-05;
REE;16/11/2025;3;7.68E-05;7.74E-05;4.22E-05;
REE;16/11/2025;4;7.12E-05;7.55E-05;3.75E-05;
REE;16/11/2025;5;6.85E-05;7.46E-05;3.61E-05;
REE;16/11/2025;6;6.84E-05;7.53E-05;3.44E-05;
REE;16/11/2025;7;7.06E-05;7.84E-05;3.21E-05;
REE;16/11/2025;8;7.52E-05;7.87E-05;4.03E-05;
REE;16/11/2025;9;8.51E-05;7.16E-05;5.52E-05;
REE;16/11/2025;10;0.000107783;7.67E-05;8.72181E-05;
REE;16/11/2025;11;0.000124176;8.26952E-05;0.000137382;
REE;16/11/2025;12;0.000129623;8.76911E-05;0.000179087;
REE;16/11/2025;13;0.000131447;9.16544E-05;0.000196369;
REE;16/11/2025;14;0.000139508;9.27379E-05;0.000190714;
REE;16/11/2025;15;0.000139181;9.10896E-05;0.000194588;
REE;16/11/2025;16;0.000122978;8.79E-05;0.000179712;
REE;16/11/2025;17;0.000113747;8.43E-05;0.000169918;
REE;16/11/2025;18;0.000115435;8.49E-05;0.00016726;
REE;16/11/2025;19;0.000134715;0.000102347;0.000197113;
REE;16/11/2025;20;0.000147841;0.000106099;0.000196043;
REE;16/11/2025;21;0.000158134;0.000105103;0.000168443;
REE;16/11/2025;22;0.000155874;9.94039E-05;0.000136219;
REE;16/11/2025;23;0.000135478;9.15356E-05;9.63405E-05;
REE;16/11/2025;24;0.000111623;8.34E-05;6.35E-05;
REE;17/11/2025;1;9.54811E-05;7.83E-05;4.82E-05;
REE;17/11/2025;2;8.08E-05;7.52E-05;3.78E-05;
REE;17/11/2025;3;7.27E-05;7.36E-05;2.81E-05;
REE;17/11/2025;4;6.87E-05;7.31E-05;2.57E-05;
REE;17/11/2025;5;6.76E-05;7.36E-05;2.45E-05;
REE;17/11/2025;6;7.02E-05;7.70E-05;2.37E-05;
REE;17/11/2025;7;8.14E-05;8.99E-05;2.86E-05;
REE;17/11/2025;8;1.04E-04;1.13E-04;4.57E-05;
REE;17/11/2025;9;1.10E-04;1.33E-04;8.38E-05;
REE;17/11/2025;10;0.000112603;1.51E-04;1.37E-04;
REE;17/11/2025;11;0.000115837;1.58E-04;0.000174136;
REE;17/11/2025;12;0.000116586;1.58E-04;0.000179575;
REE;17/11/2025;13;0.00011999;1.57E-04;0.00017269;
REE;17/11/2025;14;0.000129078;1.50E-04;0.000167151;
REE;17/11/2025;15;0.000132788;1.33E-04;0.000178745;
REE;17/11/2025;16;0.000124653;1.27E-04;0.000175763;
REE;17/11/2025;17;0.000118151;1.28E-04;0.000169285;
REE;17/11/2025;18;0.000122066;1.33E-04;0.000173579;
REE;17/11/2025;19;0.000140686;0.000146059;0.000181295;
REE;17/11/2025;20;0.000155595;0.000138254;0.000200795;
REE;17/11/2025;21;0.0001687;0.000124873;0.000179866;
REE;17/11/2025;22;0.000168292;1.10E-04;0.000139029;
REE;17/11/2025;23;0.00014654;9.54E-05;1.02E-04;
REE;17/11/2025;24;0.000119207;8.58E-05;7.42E-05;
REE;18/11/2025;1;9.64E-05;8.11E-05;6.18E-05;
REE;18/11/2025;2;8.13E-05;7.78E-05;4.54E-05;
REE;18/11/2025;3;7.29E-05;7.60E-05;3.37E-05;
REE;18/11/2025;4;6.88E-05;7.53E-05;2.95E-05;
REE;18/11/2025;5;6.76E-05;7.57E-05;2.80E-05;
REE;18/11/2025;6;7.03E-05;7.91E-05;2.57E-05;
REE;18/11/2025;7;8.16E-05;9.18E-05;3.22E-05;
REE;18/11/2025;8;0.000103899;0.00011379;4.84E-05;
REE;18/11/2025;9;0.000110163;0.000132689;8.48E-05;
REE;18/11/2025;10;0.000112383;0.00015092;0.000145132;
REE;18/11/2025;11;0.000115117;0.000157764;0.000169355;
REE;18/11/2025;12;0.000115661;0.000158727;0.00018365;
REE;18/11/2025;13;0.000119128;0.00015842;0.000181795;
REE;18/11/2025;14;0.000127811;0.00015157;0.000173423;
REE;18/11/2025;15;0.000131016;0.000135277;0.00017902;
REE;18/11/2025;16;0.000122815;0.000129263;0.000180619;
REE;18/11/2025;17;0.000116761;0.000129572;0.000183269;
REE;18/11/2025;18;0.000120783;0.000134288;0.000188324;
REE;18/11/2025;19;0.000138965;0.000147944;0.000199908;
REE;18/11/2025;20;0.000153293;0.000141188;0.000209159;
REE;18/11/2025;21;0.000165621;0.000129027;0.000194051;
REE;18/11/2025;22;0.000164898;0.000113772;0.000159795;
REE;18/11/2025;23;0.000144045;9.92E-05;0.00011995;
REE;18/11/2025;24;0.000117808;8.83E-05;8.49E-05;
REE;19/11/2025;1;9.64E-05;8.11E-05;6.18E-05;
REE;19/11/2025;2;8.13E-05;7.78E-05;4.54E-05;
REE;19/11/2025;3;7.29E-05;7.60E-05;3.37E-05;
REE;19/11/2025;4;6.88E-05;7.53E-05;2.95E-05;
REE;19/11/2025;5;6.76E-05;7.57E-05;2.80E-05;
REE;19/11/2025;6;7.03E-05;7.91E-05;2.57E-05;
REE;19/11/2025;7;8.16E-05;9.18E-05;3.22E-05;
REE;19/11/2025;8;0.000103899;0.00011379;4.84E-05;
REE;19/11/2025;9;0.000110163;0.000132689;8.48E-05;
REE;19/11/2025;10;0.000112383;0.00015092;0.000145132;
REE;19/11/2025;11;0.000115117;0.000157764;0.000169355;
REE;19/11/2025;12;0.000115661;0.000158727;0.00018365;
REE;19/11/2025;13;0.000119128;0.00015842;0.000181795;
REE;19/11/2025;14;0.000127811;0.00015157;0.000173423;
REE;19/11/2025;15;0.000131016;0.000135277;0.00017902;
REE;19/11/2025;16;0.000122815;0.000129263;0.000180619;
REE;19/11/2025;17;0.000116761;0.000129572;0.000183269;
REE;19/11/2025;18;0.000120783;0.000134288;0.000188324;
REE;19/11/2025;19;0.000138965;0.000147944;0.000199908;
REE;19/11/2025;20;0.000153293;0.000141188;0.000209159;
REE;19/11/2025;21;0.000165621;0.000129027;0.000194051;
REE;19/11/2025;22;0.000164898;0.000113772;0.000159795;
REE;19/11/2025;23;0.000144045;9.92E-05;0.00011995;
REE;19/11/2025;24;0.000117808;8.83E-05;8.49E-05;
REE;20/11/2025;1;9.64E-05;8.11E-05;6.18E-05;
REE;20/11/2025;2;8.13E-05;7.78E-05;4.54E-05;
REE;20/11/2025;3;7.29E-05;7.60E-05;3.37E-05;
REE;20/11/2025;4;6.88E-05;7.53E-05;2.95E-05;
REE;20/11/2025;5;6.76E-05;7.57E-05;2.80E-05;
REE;20/11/2025;6;7.03E-05;7.91E-05;2.57E-05;
REE;20/11/2025;7;8.16E-05;9.18E-05;3.22E-05;
REE;20/11/2025;8;0.000103899;0.00011379;4.84E-05;
REE;20/11/2025;9;0.000110163;0.000132689;8.48E-05;
REE;20/11/2025;10;0.000112383;0.00015092;0.000145132;
REE;20/11/2025;11;0.000115117;0.000157764;0.000169355;
REE;20/11/2025;12;0.000115661;0.000158727;0.00018365;
REE;20/11/2025;13;0.000119128;0.00015842;0.000181795;
REE;20/11/2025;14;0.000127811;0.00015157;0.000173423;
REE;20/11/2025;15;0.000131016;0.000135277;0.00017902;
REE;20/11/2025;16;0.000122815;0.000129263;0.000180619;
REE;20/11/2025;17;0.000116761;0.000129572;0.000183269;
REE;20/11/2025;18;0.000120783;0.000134288;0.000188324;
REE;20/11/2025;19;0.000138965;0.000147944;0.000199908;
REE;20/11/2025;20;0.000153293;0.000141188;0.000209159;
REE;20/11/2025;21;0.000165621;0.000129027;0.000194051;
REE;20/11/2025;22;0.000164898;0.000113772;0.000159795;
REE;20/11/2025;23;0.000144045;9.92E-05;0.00011995;
REE;20/11/2025;24;0.000117808;8.83E-05;8.49E-05;
REE;21/11/2025;1;9.68E-05;8.30E-05;6.47E-05;
REE;21/11/2025;2;8.21E-05;7.90E-05;5.09E-05;
REE;21/11/2025;3;7.34E-05;7.70E-05;4.45E-05;
REE;21/11/2025;4;6.91E-05;7.60E-05;3.61E-05;
REE;21/11/2025;5;6.78E-05;7.62E-05;3.00E-05;
REE;21/11/2025;6;7.04E-05;7.96E-05;2.79E-05;
REE;21/11/2025;7;8.14E-05;9.23E-05;3.61E-05;
REE;21/11/2025;8;0.000103004;0.000114074;5.38E-05;
REE;21/11/2025;9;0.000109778;0.000132097;9.25E-05;
REE;21/11/2025;10;0.000112875;0.000149913;0.000147551;
REE;21/11/2025;11;0.000115428;0.000156479;0.000189575;
REE;21/11/2025;12;0.000115462;0.000157573;0.000197481;
REE;21/11/2025;13;0.000118288;0.000157488;0.000209831;
REE;21/11/2025;14;0.000126151;0.000150416;0.000197988;
REE;21/11/2025;15;0.000129963;0.000132321;0.000194159;
REE;21/11/2025;16;0.000122781;0.000122616;0.00020146;
REE;21/11/2025;17;0.000116688;0.000120622;0.000198387;
REE;21/11/2025;18;0.000119411;0.000124794;0.000225462;
REE;21/11/2025;19;0.000135205;0.000141702;0.000229589;
REE;21/11/2025;20;0.000144294;0.000140332;0.000236018;
REE;21/11/2025;21;0.00015168;0.000133527;0.000213195;
REE;21/11/2025;22;0.00015328;0.00012127;0.000165365;
REE;21/11/2025;23;0.000138916;1.08E-04;0.000138099;
REE;21/11/2025;24;0.000119411;9.72E-05;8.66E-05;
REE;22/11/2025;1;0.000103378;8.85E-05;8.13E-05;
REE;22/11/2025;2;8.79E-05;8.16E-05;6.11E-05;
REE;22/11/2025;3;7.77E-05;7.85E-05;4.22E-05;
REE;22/11/2025;4;7.21E-05;7.66E-05;3.34E-05;
REE;22/11/2025;5;6.96E-05;7.60E-05;2.85E-05;
REE;22/11/2025;6;7.01E-05;7.72E-05;2.86E-05;
REE;22/11/2025;7;7.37E-05;8.21E-05;3.50E-05;
REE;22/11/2025;8;8.12185E-05;8.65858E-05;4.68E-05;
REE;22/11/2025;9;9.46981E-05;8.41587E-05;6.55E-05;
REE;22/11/2025;10;0.000117062;9.44396E-05;0.000113848;
REE;22/11/2025;11;0.000129282;0.000105184;0.000164767;
REE;22/11/2025;12;0.000131393;0.000109702;0.000189176;
REE;22/11/2025;13;0.000132618;0.000112008;0.000220171;
REE;22/11/2025;14;0.000140958;0.000109438;0.000222455;
REE;22/11/2025;15;0.000141877;0.000102145;0.000196942;
REE;22/11/2025;16;0.000127546;9.80816E-05;0.000189708;
REE;22/11/2025;17;0.000117879;9.50486E-05;0.000167084;
REE;22/11/2025;18;0.000118015;9.80725E-05;0.000174642;
REE;22/11/2025;19;0.000132788;0.000116753;0.000187989;
REE;22/11/2025;20;0.000139835;0.000121764;0.000202116;
REE;22/11/2025;21;0.000146472;0.000122846;0.000167458;
REE;22/11/2025;22;0.000148855;0.000116165;0.000143282;
REE;22/11/2025;23;0.000136192;0.000106829;0.000120467;
REE;22/11/2025;24;0.000119173;9.73E-05;8.09E-05;
REE;23/11/2025;1;0.000101057;8.72E-05;6.67E-05;
REE;23/11/2025;2;8.68E-05;8.03E-05;5.69E-05;
REE;23/11/2025;3;7.68E-05;7.74E-05;4.22E-05;
REE;23/11/2025;4;7.12E-05;7.55E-05;3.75E-05;
REE;23/11/2025;5;6.85E-05;7.46E-05;3.61E-05;
REE;23/11/2025;6;6.84E-05;7.53E-05;3.44E-05;
REE;23/11/2025;7;7.06E-05;7.84E-05;3.21E-05;
REE;23/11/2025;8;7.52E-05;7.87E-05;4.03E-05;
REE;23/11/2025;9;8.51E-05;7.16E-05;5.52E-05;
REE;23/11/2025;10;0.000107783;7.67E-05;8.72181E-05;
REE;23/11/2025;11;0.000124176;8.26952E-05;0.000137382;
REE;23/11/2025;12;0.000129623;8.76911E-05;0.000179087;
REE;23/11/2025;13;0.000131447;9.16544E-05;0.000196369;
REE;23/11/2025;14;0.000139508;9.27379E-05;0.000190714;
REE;23/11/2025;15;0.000139181;9.10896E-05;0.000194588;
REE;23/11/2025;16;0.000122978;8.79E-05;0.000179712;
REE;23/11/2025;17;0.000113747;8.43E-05;0.000169918;
REE;23/11/2025;18;0.000115435;8.49E-05;0.00016726;
REE;23/11/2025;19;0.000134715;0.000102347;0.000197113;
REE;23/11/2025;20;0.000147841;0.000106099;0.000196043;
REE;23/11/2025;21;0.000158134;0.000105103;0.000168443;
REE;23/11/2025;22;0.000155874;9.94039E-05;0.000136219;
REE;23/11/2025;23;0.000135478;9.15356E-05;9.63405E-05;
REE;23/11/2025;24;0.000111623;8.34E-05;6.35E-05;
REE;24/11/2025;1;9.54811E-05;7.83E-05;4.82E-05;
REE;24/11/2025;2;8.08E-05;7.52E-05;3.78E-05;
REE;24/11/2025;3;7.27E-05;7.36E-05;2.81E-05;
REE;24/11/2025;4;6.87E-05;7.31E-05;2.57E-05;
REE;24/11/2025;5;6.76E-05;7.36E-05;2.45E-05;
REE;24/11/2025;6;7.02E-05;7.70E-05;2.37E-05;
REE;24/11/2025;7;8.14E-05;8.99E-05;2.86E-05;
REE;24/11/2025;8;1.04E-04;1.13E-04;4.57E-05;
REE;24/11/2025;9;1.10E-04;1.33E-04;8.38E-05;
REE;24/11/2025;10;0.000112603;1.51E-04;1.37E-04;
REE;24/11/2025;11;0.000115837;1.58E-04;0.000174136;
REE;24/11/2025;12;0.000116586;1.58E-04;0.000179575;
REE;24/11/2025;13;0.00011999;1.57E-04;0.00017269;
REE;24/11/2025;14;0.000129078;1.50E-04;0.000167151;
REE;24/11/2025;15;0.000132788;1.33E-04;0.000178745;
REE;24/11/2025;16;0.000124653;1.27E-04;0.000175763;
REE;24/11/2025;17;0.000118151;1.28E-04;0.000169285;
REE;24/11/2025;18;0.000122066;1.33E-04;0.000173579;
REE;24/11/2025;19;0.000140686;0.000146059;0.000181295;
REE;24/11/2025;20;0.000155595;0.000138254;0.000200795;
REE;24/11/2025;21;0.0001687;0.000124873;0.000179866;
REE;24/11/2025;22;0.000168292;1.10E-04;0.000139029;
REE;24/11/2025;23;0.00014654;9.54E-05;1.02E-04;
REE;24/11/2025;24;0.000119207;8.58E-05;7.42E-05;
REE;25/11/2025;1;9.64E-05;8.11E-05;6.18E-05;
REE;25/11/2025;2;8.13E-05;7.78E-05;4.54E-05;
REE;25/11/2025;3;7.29E-05;7.60E-05;3.37E-05;
REE;25/11/2025;4;6.88E-05;7.53E-05;2.95E-05;
REE;25/11/2025;5;6.76E-05;7.57E-05;2.80E-05;
REE;25/11/2025;6;7.03E-05;7.91E-05;2.57E-05;
REE;25/11/2025;7;8.16E-05;9.18E-05;3.22E-05;
REE;25/11/2025;8;0.000103899;0.00011379;4.84E-05;
REE;25/11/2025;9;0.000110163;0.000132689;8.48E-05;
REE;25/11/2025;10;0.000112383;0.00015092;0.000145132;
REE;25/11/2025;11;0.000115117;0.000157764;0.000169355;
REE;25/11/2025;12;0.000115661;0.000158727;0.00018365;
REE;25/11/2025;13;0.000119128;0.00015842;0.000181795;
REE;25/11/2025;14;0.000127811;0.00015157;0.000173423;
REE;25/11/2025;15;0.000131016;0.000135277;0.00017902;
REE;25/11/2025;16;0.000122815;0.000129263;0.000180619;
REE;25/11/2025;17;0.000116761;0.000129572;0.000183269;
REE;25/11/2025;18;0.000120783;0.000134288;0.000188324;
REE;25/11/2025;19;0.000138965;0.000147944;0.000199908;
REE;25/11/2025;20;0.000153293;0.000141188;0.000209159;
REE;25/11/2025;21;0.000165621;0.000129027;0.000194051;
REE;25/11/2025;22;0.000164898;0.000113772;0.000159795;
REE;25/11/2025;23;0.000144045;9.92E-05;0.00011995;
REE;25/11/2025;24;0.000117808;8.83E-05;8.49E-05;
REE;26/11/2025;1;9.64E-05;8.11E-05;6.18E-05;
REE;26/11/2025;2;8.13E-05;7.78E-05;4.54E-05;
REE;26/11/2025;3;7.29E-05;7.60E-05;3.37E-05;
REE;26/11/2025;4;6.88E-05;7.53E-05;2.95E-05;
REE;26/11/2025;5;6.76E-05;7.57E-05;2.80E-05;
REE;26/11/2025;6;7.03E-05;7.91E-05;2.57E-05;
REE;26/11/2025;7;8.16E-05;9.18E-05;3.22E-05;
REE;26/11/2025;8;0.000103899;0.00011379;4.84E-05;
REE;26/11/2025;9;0.000110163;0.000132689;8.48E-05;
REE;26/11/2025;10;0.000112383;0.00015092;0.000145132;
REE;26/11/2025;11;0.000115117;0.000157764;0.000169355;
REE;26/11/2025;12;0.000115661;0.000158727;0.00018365;
REE;26/11/2025;13;0.000119128;0.00015842;0.000181795;
REE;26/11/2025;14;0.000127811;0.00015157;0.000173423;
REE;26/11/2025;15;0.000131016;0.000135277;0.00017902;
REE;26/11/2025;16;0.000122815;0.000129263;0.000180619;
REE;26/11/2025;17;0.000116761;0.000129572;0.000183269;
REE;26/11/2025;18;0.000120783;0.000134288;0.000188324;
REE;26/11/2025;19;0.000138965;0.000147944;0.000199908;
REE;26/11/2025;20;0.000153293;0.000141188;0.000209159;
REE;26/11/2025;21;0.000165621;0.000129027;0.000194051;
REE;26/11/2025;22;0.000164898;0.000113772;0.000159795;
REE;26/11/2025;23;0.000144045;9.92E-05;0.00011995;
REE;26/11/2025;24;0.000117808;8.83E-05;8.49E-05;
REE;27/11/2025;1;9.64E-05;8.11E-05;6.18E-05;
REE;27/11/2025;2;8.13E-05;7.78E-05;4.54E-05;
REE;27/11/2025;3;7.29E-05;7.60E-05;3.37E-05;
REE;27/11/2025;4;6.88E-05;7.53E-05;2.95E-05;
REE;27/11/2025;5;6.76E-05;7.57E-05;2.80E-05;
REE;27/11/2025;6;7.03E-05;7.91E-05;2.57E-05;
REE;27/11/2025;7;8.16E-05;9.18E-05;3.22E-05;
REE;27/11/2025;8;0.000103899;0.00011379;4.84E-05;
REE;27/11/2025;9;0.000110163;0.000132689;8.48E-05;
REE;27/11/2025;10;0.000112383;0.00015092;0.000145132;
REE;27/11/2025;11;0.000115117;0.000157764;0.000169355;
REE;27/11/2025;12;0.000115661;0.000158727;0.00018365;
REE;27/11/2025;13;0.000119128;0.00015842;0.000181795;
REE;27/11/2025;14;0.000127811;0.00015157;0.000173423;
REE;27/11/2025;15;0.000131016;0.000135277;0.00017902;
REE;27/11/2025;16;0.000122815;0.000129263;0.000180619;
REE;27/11/2025;17;0.000116761;0.000129572;0.000183269;
REE;27/11/2025;18;0.000120783;0.000134288;0.000188324;
REE;27/11/2025;19;0.000138965;0.000147944;0.000199908;
REE;27/11/2025;20;0.000153293;0.000141188;0.000209159;
REE;27/11/2025;21;0.000165621;0.000129027;0.000194051;
REE;27/11/2025;22;0.000164898;0.000113772;0.000159795;
REE;27/11/2025;23;0.000144045;9.92E-05;0.00011995;
REE;27/11/2025;24;0.000117808;8.83E-05;8.49E-05;
REE;28/11/2025;1;9.68E-05;8.30E-05;6.47E-05;
REE;28/11/2025;2;8.21E-05;7.90E-05;5.09E-05;
REE;28/11/2025;3;7.34E-05;7.70E-05;4.45E-05;
REE;28/11/2025;4;6.91E-05;7.60E-05;3.61E-05;
REE;28/11/2025;5;6.78E-05;7.62E-05;3.00E-05;
REE;28/11/2025;6;7.04E-05;7.96E-05;2.79E-05;
REE;28/11/2025;7;8.14E-05;9.23E-05;3.61E-05;
REE;28/11/2025;8;0.000103004;0.000114074;5.38E-05;
REE;28/11/2025;9;0.000109778;0.000132097;9.25E-05;
REE;28/11/2025;10;0.000112875;0.000149913;0.000147551;
REE;28/11/2025;11;0.000115428;0.000156479;0.000189575;
REE;28/11/2025;12;0.000115462;0.000157573;0.000197481;
REE;28/11/2025;13;0.000118288;0.000157488;0.000209831;
REE;28/11/2025;14;0.000126151;0.000150416;0.000197988;
REE;28/11/2025;15;0.000129963;0.000132321;0.000194159;
REE;28/11/2025;16;0.000122781;0.000122616;0.00020146;
REE;28/11/2025;17;0.000116688;0.000120622;0.000198387;
REE;28/11/2025;18;0.000119411;0.000124794;0.000225462;
REE;28/11/2025;19;0.000135205;0.000141702;0.000229589;
REE;28/11/2025;20;0.000144294;0.000140332;0.000236018;
REE;28/11/2025;21;0.00015168;0.000133527;0.000213195;
REE;28/11/2025;22;0.00015328;0.00012127;0.000165365;
REE;28/11/2025;23;0.000138916;1.08E-04;0.000138099;
REE;28/11/2025;24;0.000119411;9.72E-05;8.66E-05;
REE;29/11/2025;1;0.000103378;8.85E-05;8.13E-05;
REE;29/11/2025;2;8.79E-05;8.16E-05;6.11E-05;
REE;29/11/2025;3;7.77E-05;7.85E-05;4.22E-05;
REE;29/11/2025;4;7.21E-05;7.66E-05;3.34E-05;
REE;29/11/2025;5;6.96E-05;7.60E-05;2.85E-05;
REE;29/11/2025;6;7.01E-05;7.72E-05;2.86E-05;
REE;29/11/2025;7;7.37E-05;8.21E-05;3.50E-05;
REE;29/11/2025;8;8.12185E-05;8.65858E-05;4.68E-05;
REE;29/11/2025;9;9.46981E-05;8.41587E-05;6.55E-05;
REE;29/11/2025;10;0.000117062;9.44396E-05;0.000113848;
REE;29/11/2025;11;0.000129282;0.000105184;0.000164767;
REE;29/11/2025;12;0.000131393;0.000109702;0.000189176;
REE;29/11/2025;13;0.000132618;0.000112008;0.000220171;
REE;29/11/2025;14;0.000140958;0.000109438;0.000222455;
REE;29/11/2025;15;0.000141877;0.000102145;0.000196942;
REE;29/11/2025;16;0.000127546;9.80816E-05;0.000189708;
REE;29/11/2025;17;0.000117879;9.50486E-05;0.000167084;
REE;29/11/2025;18;0.000118015;9.80725E-05;0.000174642;
REE;29/11/2025;19;0.000132788;0.000116753;0.000187989;
REE;29/11/2025;20;0.000139835;0.000121764;0.000202116;
REE;29/11/2025;21;0.000146472;0.000122846;0.000167458;
REE;29/11/2025;22;0.000148855;0.000116165;0.000143282;
REE;29/11/2025;23;0.000136192;0.000106829;0.000120467;
REE;29/11/2025;24;0.000119173;9.73E-05;8.09E-05;
REE;30/11/2025;1;0.000101057;8.72E-05;6.67E-05;
REE;30/11/2025;2;8.68E-05;8.03E-05;5.69E-05;
REE;30/11/2025;3;7.68E-05;7.74E-05;4.22E-05;
REE;30/11/2025;4;7.12E-05;7.55E-05;3.75E-05;
REE;30/11/2025;5;6.85E-05;7.46E-05;3.61E-05;
REE;30/11/2025;6;6.84E-05;7.53E-05;3.44E-05;
REE;30/11/2025;7;7.06E-05;7.84E-05;3.21E-05;
REE;30/11/2025;8;7.52E-05;7.87E-05;4.03E-05;
REE;30/11/2025;9;8.51E-05;7.16E-05;5.52E-05;
REE;30/11/2025;10;0.000107783;7.67E-05;8.72181E-05;
REE;30/11/2025;11;0.000124176;8.26952E-05;0.000137382;
REE;30/11/2025;12;0.000129623;8.76911E-05;0.000179087;
REE;30/11/2025;13;0.000131447;9.16544E-05;0.000196369;
REE;30/11/2025;14;0.000139508;9.27379E-05;0.000190714;
REE;30/11/2025;15;0.000139181;9.10896E-05;0.000194588;
REE;30/11/2025;16;0.000122978;8.79E-05;0.000179712;
REE;30/11/2025;17;0.000113747;8.43E-05;0.000169918;
REE;30/11/2025;18;0.000115435;8.49E-05;0.00016726;
REE;30/11/2025;19;0.000134715;0.000102347;0.000197113;
REE;30/11/2025;20;0.000147841;0.000106099;0.000196043;
REE;30/11/2025;21;0.000158134;0.000105103;0.000168443;
REE;30/11/2025;22;0.000155874;9.94039E-05;0.000136219;
REE;30/11/2025;23;0.000135478;9.15356E-05;9.63405E-05;
REE;30/11/2025;24;0.000111623;8.34E-05;6.35E-05;
REE;01/12/2025;1;0.000110738;8.06E-05;5.13E-05;
REE;01/12/2025;2;9.28464E-05;7.73E-05;4.12E-05;
REE;01/12/2025;3;8.25E-05;7.56E-05;3.10E-05;
REE;01/12/2025;4;7.71E-05;7.49E-05;3.13E-05;
